lval,op,rval,Estimate,Est. Std,Std. Err,z-value,p-value,abs_std
Delta_all,~,Factor3,0.74802240653837,0.2795854457290664,0.28389967272852523,2.6348125002983727,0.008418377167995539,0.2795854457290664
Delta_all,~,Factor4,-0.3923184892190183,-0.14663729014965865,0.288919620105787,-1.3578810918898976,0.1745014180378197,0.14663729014965865
Delta_all,~,Factor1,0.17986555936224355,0.06705771775930004,0.3159106697840365,0.56935575960329,0.5691147334650686,0.06705771775930004
Delta_all,~,Factor2,-0.03666700541169174,-0.013671063211126357,0.3303561996700451,-0.11099233326997711,0.9116224263319461,0.013671063211126357
