Factor1,Factor2,Factor3,Factor4
0.7350127950121982,-0.2337196378605897,0.6251502684177933,-0.4525883930054671
-2.9042324232432275,-1.1585581485836103,1.145374300792863,-1.227294474468202
-0.3501166753603543,0.6057381509969518,1.3150004380692486,0.05679730659312025
0.6668279623617231,0.5542522783842199,0.7498164908333269,0.7514297709479552
-0.15798145842117714,0.20084222688446074,1.1969428720118447,0.7895059413491634
-0.7407141167018714,0.5545341130502788,-0.3713027634428694,0.44808017378626464
-0.6770392372876044,-0.4056288768021914,0.1840125100791161,0.8701806469477015
-1.1472027338186137,-0.6378937162285113,-0.32971236538908627,-2.337921924112613
-1.624621276069498,-0.24164032710724273,0.47576581386390926,1.7176478610355637
1.7002674613054296,-1.4088603725880855,-1.7915119947576974,0.6808981833270032
0.848667223786705,1.893271389913143,0.45407929574137496,1.5110163702768424
0.6879658266119221,0.5299091402292468,-0.08185291847880143,0.7634355928906447
0.5281186219482171,0.05737813595305302,2.321762199614976,-1.1119145039844927
-0.4964106874640987,-2.2149178464825647,-0.010544240801706718,-0.29076458321348836
1.2465862785837099,0.12834806425598247,-0.2637887422286328,0.24976849153514633
-0.4942187540089645,0.8477607275995384,1.0921090204528858,0.19691272985143324
-0.9627109638518433,0.37082011304177304,-0.33039204610038264,-0.5973132527699505
0.6438903378073689,0.5781781660784494,-1.4487910856268944,0.6562130386258443
-1.7605187165152818,1.1696035188263336,0.33928829978647224,0.8156884976159697
-0.5685281523069273,-0.353447248880795,0.4806681208975594,1.2555993207722698
0.07259271908519097,0.9013832207665236,0.19050738660805708,-1.3968423517729862
3.0600886019777294,3.8097631421878733,-0.28731291581839075,-1.2559174549210472
-0.9666101265594623,-1.2647044804226955,-0.8206686182589064,0.6765369833105606
-0.6443275304813066,-0.7983814853946203,1.4339749940513578,1.4550034896587658
-0.4625959963758639,0.8718644449992079,-1.499023720535999,-1.0148005108178106
0.46756027110856374,-1.0144388710033057,0.29819485609828333,0.4955353210809362
-1.578032215306084,-0.948870640658728,-1.1212617798729712,0.16626695570675287
-0.8704104664512077,-0.9891011686155473,0.06243342556623687,2.210578892425729
-0.08758072413400883,0.16635814180843772,-1.7336060886985003,0.7182014481621615
0.8824372635799376,-0.8472335134410865,1.0951005233944504,1.8983149374734694
0.4455283288446299,-0.0661152914772648,-2.413553112697658,-0.8961503817324783
-0.4529264819762398,0.3746943963037257,1.1909594958909424,1.0504976299690334
-1.988685233413944,-0.6604832026815305,0.016532213936632737,0.2748406683269708
2.020796437771328,0.6915855957034278,-0.5277892254677984,1.1065450767979046
-0.4946563759254156,-0.7738614985432694,0.20894505372069402,0.5933430280727312
0.12455729890998295,-1.2994250661798397,-0.13548069437502164,1.7399970488487284
0.17492635438096107,-0.6468680440631444,0.13478069738914533,-0.8907761178626173
0.06691806656235672,-0.3301210549934493,2.0462448701227025,1.1305004657711832
1.1254303956046816,-0.1390582713509654,-0.2630165637405506,0.6037277551621215
0.2817763264975992,0.6771084422217255,0.5233357007305067,-2.0498748803088467
0.06345085635949013,-2.0724544555685935,0.14027261361785667,0.7739341721225163
0.9856186868528076,0.06823758122870248,0.38252362586450706,-0.0368698169070927
-0.5253294254705101,-2.4093482231461567,-1.1081013771379449,1.1192796876707665
-1.1209614149662228,0.4308694815138683,0.7933406772481332,0.021175449254051418
0.6896845731429903,1.1036697948544583,-1.335438595879821,-0.18621518515832988
0.8388660037685659,0.16715054879273186,-1.1837045674514393,-0.2532472380696887
-0.7601453034499713,-0.44938753396666514,-0.46893726527791413,-1.668251871716366
0.22553246340667202,-1.6423603386857728,-2.2977191551354506,-2.0606089694945955
-0.08016252976498324,-0.3757781935063418,0.308315022429875,0.003425799436334117
